

gen best mean std
0 91.600414 26.810744 37.684599
1 91.600414 46.250254 39.4999
2 93.863558 62.69375 36.419075
3 93.863558 79.145725 26.663094
4 93.863558 86.466045 17.829713
5 93.863558 89.012525 12.580524
6 93.863558 90.255257 9.039597
7 93.863558 91.471297 1.170957
8 93.863558 91.652587 1.094421
9 94.403558 91.783898 1.124944
10 94.403558 92.001772 1.019816
11 94.403558 92.134801 0.937321
12 94.403558 92.324015 0.906625
13 94.403558 92.383159 0.925082
14 94.403558 92.424133 0.928425
15 94.403558 92.592543 0.902709
16 94.403558 92.692777 0.914144
17 94.403558 92.744769 0.906823
18 94.403558 92.819047 0.895393
19 94.696054 92.875099 0.889976
20 94.696054 92.951397 0.879135
21 94.696054 93.005892 0.848071
22 94.696054 93.100147 0.824785
23 94.696054 93.120137 0.814738
24 94.696054 93.159327 0.798668
25 94.696054 93.175877 0.791855
26 94.756054 93.21805 0.771695
27 94.756054 93.264534 0.792225
28 94.756054 93.3061 0.783686
29 94.756054 93.339794 0.753535
30 94.756054 93.373755 0.725957
31 94.756054 93.399738 0.721647
32 94.756054 93.442758 0.688267
33 94.756054 93.458273 0.679818
34 94.756054 93.483838 0.660791
35 94.756054 93.520395 0.667768
36 94.756054 93.530549 0.672078
37 94.756054 93.559961 0.637084
38 94.756054 93.592987 0.617729
39 94.756054 93.615661 0.615648
40 94.756054 93.637501 0.612088
41 94.756054 93.683877 0.572165
42 94.756054 93.714711 0.564181
43 94.756054 93.753456 0.548095
44 94.756054 93.773103 0.53633
45 94.756054 93.78089 0.530525
46 94.756054 93.801763 0.540195
47 94.756054 93.812658 0.534606
48 94.756054 93.843423 0.516389
49 94.756054 93.863123 0.516395
